date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-01-01 00:00:00,21.4,18.1,25.7,,,,13.1,,1014.9,
2020-01-02 00:00:00,21.2,19,23.2,,,,8.8,,1018.2,
2020-01-03 00:00:00,22.7,20,25.6,,,,11.1,,1017.5,
2020-01-04 00:00:00,24.4,20.6,30.1,,,,14.9,,1013.7,
2020-01-05 00:00:00,20.6,16.9,23.3,,,,22.4,,1013.5,
2020-01-06 00:00:00,19.6,17,22.8,,,,17.5,,1018.4,
2020-01-07 00:00:00,19.4,16,22.8,,,,14.4,,1020.2,
2020-01-08 00:00:00,19.8,15.6,23.7,,,,5.8,,1018,
2020-01-09 00:00:00,19.9,16.8,22.3,,,,7.3,,1014.8,
2020-01-10 00:00:00,20.5,19,21.6,,,,9.7,,1010.1,
2020-01-11 00:00:00,17.6,16.2,20.7,0,,,18.1,,1012.8,
2020-01-12 00:00:00,16.4,14.2,19,,,,19.7,,1020.2,
2020-01-13 00:00:00,16.9,13,20.5,,,,9.4,,1020.5,
2020-01-14 00:00:00,16.4,12.2,21.1,,,,13.6,,1019.1,
2020-01-15 00:00:00,18,14.5,21.9,,,,14.3,,1022.5,
2020-01-16 00:00:00,18.5,15.6,21.5,,,,7.7,,1023.9,
2020-01-17 00:00:00,18.6,15.1,22,,,,5.2,,1021.7,
2020-01-18 00:00:00,19.4,16.8,23,,,,9.7,,1018.1,
2020-01-19 00:00:00,20.4,16.5,24.3,,,,11.5,,1016.7,
2020-01-20 00:00:00,20.4,16.7,23.8,,,,15.5,,1018.1,
2020-01-21 00:00:00,19.4,17,22.7,,,,13.3,,1017.9,
2020-01-22 00:00:00,19.7,16,22.9,,,,13.8,,1016.1,
2020-01-23 00:00:00,17.8,15,20.4,,,,18.7,,1017.7,
2020-01-24 00:00:00,17.2,14.7,20.2,,,,12.3,,1020,
2020-01-25 00:00:00,17.6,12.7,22,,,,7.9,,1020.3,
2020-01-26 00:00:00,15.3,13.1,17.2,,,,23.2,,1022.3,
2020-01-27 00:00:00,16.2,14,19.2,,,,18.5,,1022.9,
2020-01-28 00:00:00,16.8,13,21.1,,,,10.8,,1021.7,
2020-01-29 00:00:00,16.8,13.5,20.6,,,,8.2,,1019.9,
2020-01-30 00:00:00,17.6,14.7,22.8,,,,6.9,,1019.6,
2020-01-31 00:00:00,17.4,13.2,22,,,,6.8,,1018.9,
2020-02-01 00:00:00,18,13.8,22,,,,9.2,,1017.5,
2020-02-02 00:00:00,18.8,16.1,22.9,,,,15.2,,1020.2,
2020-02-03 00:00:00,18.3,15.5,22,,,,13.4,,1022.3,
2020-02-04 00:00:00,17.7,14.5,21.8,,,,12.8,,1020,
2020-02-05 00:00:00,18.4,14.8,22.5,,,,7.4,,1019.7,
2020-02-06 00:00:00,20.2,15.6,25.2,,,,5,,1020.1,
2020-02-07 00:00:00,21.2,16.8,25.8,,,,7.9,,1018.6,
2020-02-08 00:00:00,21.2,17.6,24.4,,,,13.9,,1017.2,
2020-02-09 00:00:00,23.7,19.3,29.7,,,,12.6,,1015.8,
2020-02-10 00:00:00,20.4,18.6,22,,,,25.8,,1016.3,
2020-02-11 00:00:00,17,14.5,19.1,,,,28.8,,1019.5,
2020-02-12 00:00:00,13.5,11,16.2,,,,21.6,,1026.3,
2020-02-13 00:00:00,15.1,10.6,20.4,,,,15.6,,1026.5,
2020-02-14 00:00:00,17.4,13.1,22.2,,,,12.4,,1022.8,
2020-02-15 00:00:00,19.7,13.8,25.1,,,,11.6,,1019.9,
2020-02-16 00:00:00,18.2,14.2,22.3,,,,6.4,,1018.6,
2020-02-17 00:00:00,20.1,15.7,24.2,,,,11.4,,1017.4,
2020-02-18 00:00:00,21.7,18.3,26.1,,,,6.3,,1017.5,
2020-02-19 00:00:00,21.3,18,25,,,,8.3,,1014.4,
2020-02-20 00:00:00,22.8,19.1,27.5,,,,11.7,,1011.9,
2020-02-21 00:00:00,21.2,18.7,25.2,,,,18.2,,1015.6,
2020-02-22 00:00:00,20.2,17.5,23.5,,,,9.9,,1018.6,
2020-02-23 00:00:00,21.7,18.5,24.9,,,,10.6,,1018,
2020-02-24 00:00:00,23.3,20,27.1,,,,12.4,,1015.5,
2020-02-25 00:00:00,24.1,21,26.8,,,,16,,1011.8,
2020-02-26 00:00:00,22.6,18.9,25.7,,,,22.4,,1015,
2020-02-27 00:00:00,20.1,16.7,23.8,,,,15.9,,1018.3,
2020-02-28 00:00:00,19.6,16.5,25,,,,12.6,,1016.1,
2020-02-29 00:00:00,19.8,15.5,26,,,,8.4,,1013,
2020-03-01 00:00:00,20.5,17.5,24,,,,11.5,,1011.8,
2020-03-02 00:00:00,21.2,18.7,24.6,,,,17.3,,1014.6,
2020-03-03 00:00:00,20.5,17.7,25,,,,22.7,,1017.2,
2020-03-04 00:00:00,20.3,17,24.2,,,,20.2,,1015.7,
2020-03-05 00:00:00,20.7,16.6,25.1,,,,15.3,,1015.1,
2020-03-06 00:00:00,20.5,15.6,25.5,,,,8.3,,1014.7,
2020-03-07 00:00:00,20.8,15,26.2,,,,12.1,,1013.5,
2020-03-08 00:00:00,22,18,27,,,,10,,1013,
2020-03-09 00:00:00,22,19,25,,,,13.6,,1013.4,
2020-03-10 00:00:00,21.6,19.2,26.8,,,,10.7,,1016.6,
2020-03-11 00:00:00,21,15.6,25.8,,,,7.1,,1017.2,
2020-03-12 00:00:00,21.2,16,25,,,,7.2,,1016.6,
2020-03-13 00:00:00,21.5,17,26.5,,,,10,,1015.9,
2020-03-14 00:00:00,23.4,21,27,,,,14,,1013.4,
2020-03-15 00:00:00,24.6,22,28.8,,,,20.1,,1010.8,
2020-03-16 00:00:00,24.5,21.6,27.2,,,,12.8,,1012.6,
2020-03-17 00:00:00,23.6,21,26.2,,,,12.3,,1014.4,
2020-03-18 00:00:00,24.8,22,29,,,,19,,1011.3,
2020-03-19 00:00:00,25.8,23,31.1,,,,13.8,,1010.1,
2020-03-20 00:00:00,24.2,21,28,,,,16.3,,1010.1,
2020-03-21 00:00:00,24.2,23,27,,,,18.9,,1007.1,
2020-03-22 00:00:00,24.2,20,32,,,,23.9,,1007.8,
2020-03-23 00:00:00,21.7,19,25.1,,,,18.7,,1013.8,
2020-03-24 00:00:00,21.6,16.9,26.9,,,,12.3,,1013.5,
2020-03-25 00:00:00,22.4,18,28.1,,,,9.5,,1012.1,
2020-03-26 00:00:00,22.5,19,25,0,,,12,,1011.8,
2020-03-27 00:00:00,24.1,21.8,26.4,,,,23.2,,1011.7,
2020-03-28 00:00:00,25.6,23.3,28.8,,,,21.6,,1008.7,
2020-03-29 00:00:00,26.1,23,31.5,0,,,21.2,,1004.2,
2020-03-30 00:00:00,24.5,21.8,29.3,,,,30.3,,1010.8,
2020-03-31 00:00:00,25.2,19,30.1,,,,16.1,,1015,
2020-04-01 00:00:00,26.2,22,33,,,,11.8,,1013.8,
2020-04-02 00:00:00,25.4,21,30.4,,,,10.7,,1011,
2020-04-03 00:00:00,26,22.7,31.5,0,,,12.3,,1010.4,
2020-04-04 00:00:00,26.6,22.7,32,0,,,14.8,,1012.6,
2020-04-05 00:00:00,28.6,24.9,33.6,,,,21.3,,1014.7,
2020-04-06 00:00:00,28.4,23.5,33.4,,,,13.8,,1014.1,
2020-04-07 00:00:00,28.1,22,36,,,,9.2,,1011.6,
2020-04-08 00:00:00,29.4,23,38,,,,13,,1009.2,
2020-04-09 00:00:00,29.8,26.8,36.6,,,,18.2,,1008,
2020-04-10 00:00:00,32.9,27.2,41.4,,,,21.9,,1006.1,
2020-04-11 00:00:00,32.2,28.5,38.2,,,,22.1,,1006.9,
2020-04-12 00:00:00,27.5,26,30.3,,,,14.1,,1009,
2020-04-13 00:00:00,23.3,21,26.3,0,,,26.3,,1011,
2020-04-14 00:00:00,24.5,20.9,28,14.5,,,17.9,,1012.4,
2020-04-15 00:00:00,22,18,24,,,,18.6,,1012.5,
2020-04-16 00:00:00,23.7,22,25,,,,12.7,,1011.5,
2020-04-17 00:00:00,25,20.4,29.8,0,,,8.6,,1011,
2020-04-18 00:00:00,25,22,27.2,,,,12.3,,1010.4,
2020-04-19 00:00:00,25.8,23.5,28.5,0,,,12.4,,1009,
2020-04-20 00:00:00,26.5,25,28,,,,11.7,,1010.5,
2020-04-21 00:00:00,26.6,25,30.3,0,,,12.3,,1011.8,
2020-04-22 00:00:00,26.6,24,30,,,,10.3,,1011.2,
2020-04-23 00:00:00,27.4,24.9,30.7,0,,,11.9,,1009.8,
2020-04-24 00:00:00,29.8,25,37.3,,,,11.5,,1008,
2020-04-25 00:00:00,32.3,25.7,39.5,,,,15.5,,1006.2,
2020-04-26 00:00:00,33.3,29.3,37.2,,,,16.7,,1005,
2020-04-27 00:00:00,30.1,27,33.8,,,,23.8,,1007.6,
2020-04-28 00:00:00,28.8,25.8,33.7,,,,20.3,,1009.7,
2020-04-29 00:00:00,30.7,25.9,38.2,0,,,16.4,,1007.3,
2020-04-30 00:00:00,32.2,28,39.3,,,,19.1,,1004.2,
2020-05-01 00:00:00,28.4,26,31.5,4.3,,,16.6,,1007.2,
2020-05-02 00:00:00,28.5,25.9,31.2,,,,11.2,,1007.6,
2020-05-03 00:00:00,29.8,28,33.5,,,,15.1,,1008.7,
2020-05-04 00:00:00,30.8,26,36.6,0,,,12.1,,1010.8,
2020-05-05 00:00:00,29.6,23,36,,,,8,,1010.1,
2020-05-06 00:00:00,29.7,25,34.7,,,,8.3,,1007.7,
2020-05-07 00:00:00,31.2,28,35.8,,,,25.5,,1008.8,
2020-05-08 00:00:00,31.6,27.3,36.2,,,,24.8,,1009.2,
2020-05-09 00:00:00,31.9,28,36.3,,,,13.3,,1007.9,
2020-05-10 00:00:00,34.1,28.9,40.4,0,,,14.8,,1007.4,
2020-05-11 00:00:00,33.1,29.8,37.2,,,,26.8,,1008.6,
2020-05-12 00:00:00,32.4,29.3,37.1,,,,27,,1009.1,
2020-05-13 00:00:00,31.7,28.9,36.4,,,,21.6,,1007.5,
2020-05-14 00:00:00,30.8,27,38.2,0,,,16.6,,1005.9,
2020-05-15 00:00:00,29.5,23.4,36.1,,,,10.1,,1006.6,
2020-05-16 00:00:00,30.3,24.5,38.4,,,,11,,1007.1,
2020-05-17 00:00:00,31.9,25,39,,,,9.2,,1007.5,
2020-05-18 00:00:00,32.5,27,41,,,,7.7,,1006.5,
2020-05-19 00:00:00,32.5,26.9,42.5,0,,,8.5,,1004.9,
2020-05-20 00:00:00,33.2,27,41.6,0,,,9.2,,1003.4,
2020-05-21 00:00:00,32.9,27.6,37.9,,,,10.1,,1004.6,
2020-05-22 00:00:00,32.9,28,39,,,,8.4,,1005.7,
2020-05-23 00:00:00,33.6,27.6,40.4,,,,7.8,,1005.2,
2020-05-24 00:00:00,32.3,28,39,,,,10.5,,1005.1,
2020-05-25 00:00:00,32.1,29,37,,,,12.4,,1006.6,
2020-05-26 00:00:00,32.4,28.5,39.5,,,,14.8,,1008.1,
2020-05-27 00:00:00,32.4,28.7,38.4,,,,10.3,,1007.1,
2020-05-28 00:00:00,32.9,28.7,39.4,,,,7.8,,1004.1,
2020-05-29 00:00:00,34.6,30,40,,,,8.2,,1002.4,
2020-05-30 00:00:00,34.7,29.6,42.8,,,,9.4,,1002.6,
2020-05-31 00:00:00,34.3,30,42.9,,,,10.4,,1003.6,
2020-06-01 00:00:00,34.8,29.2,44.8,,,,9.9,,1003.2,
2020-06-02 00:00:00,35.5,29.8,47.4,0,,,9.7,,1002.7,
2020-06-03 00:00:00,38.4,31.6,47.1,0,,,11.2,,1001.6,
2020-06-04 00:00:00,40.3,33.7,47.7,,,,17.8,,1001.3,
2020-06-05 00:00:00,38.6,34.9,44.3,0,,,25.8,,1001.2,
2020-06-06 00:00:00,39,34,45,,,,26.3,,1000,
2020-06-07 00:00:00,39.9,35.4,44.3,,,,28.4,,999.8,
2020-06-08 00:00:00,38.7,34,45.5,,,,20.3,,999.9,
2020-06-09 00:00:00,34.1,30,39.4,,,,12.8,,1001.6,
2020-06-10 00:00:00,33.8,27.5,39.6,,,,8.3,,1001.8,
2020-06-11 00:00:00,36,30.2,45.4,,,,9.2,,1000.3,
2020-06-12 00:00:00,39.3,30.4,47,0,,,13.4,,998.9,
2020-06-13 00:00:00,37.6,34.7,42.3,0,,,29.2,,999.2,
2020-06-14 00:00:00,37.1,33,43.1,,,,30.9,,1000.9,
2020-06-15 00:00:00,39.3,32.8,45.5,,,,23.6,,1000.5,
2020-06-16 00:00:00,41.5,36,48,,,,23.9,,997.8,
2020-06-17 00:00:00,40.3,37,46.6,,,,25.9,,995.8,
2020-06-18 00:00:00,37.9,34,42.1,,,,27.4,,997,
2020-06-19 00:00:00,34.9,30,41,,,,17.3,,997.9,
2020-06-20 00:00:00,33.2,27,38.8,,,,10.1,,999,
2020-06-21 00:00:00,36.4,30.4,42.8,,,,18.2,,999.5,
2020-06-22 00:00:00,35.9,31.8,40.7,0,,,24.8,,1000,
2020-06-23 00:00:00,34.6,30,41.4,0,,,17.5,,999.5,
2020-06-24 00:00:00,33.7,28.6,37.9,,,,10.6,,1000.4,
2020-06-25 00:00:00,35.2,30,41.4,,,,12,,999.8,
2020-06-26 00:00:00,36.3,33,42,,,,22.1,,998.6,
2020-06-27 00:00:00,34.9,29.5,42.6,,,,14.4,,998.8,
2020-06-28 00:00:00,36,31,43.3,,,,10.9,,998.5,
2020-06-29 00:00:00,36.2,30.1,45,,,,11.3,,997,
2020-06-30 00:00:00,35.9,31,42.1,,,,8.7,,996.7,
2020-07-01 00:00:00,34.7,31,39.5,,,,8,,997.4,
2020-07-02 00:00:00,34,30.8,36.7,,,,15.6,,997.9,
2020-07-03 00:00:00,37.3,32,42.3,0,,,14.7,,998.1,
2020-07-04 00:00:00,40.3,35.8,46,,,,24.2,,996,
2020-07-05 00:00:00,40.3,35,48.2,,,,13,,993.2,
2020-07-06 00:00:00,39.1,33,48.5,,,,10.9,,993.2,
2020-07-07 00:00:00,36.7,32,46.2,,,,10.3,,995.1,
2020-07-08 00:00:00,35.2,31.5,40.1,0,,,9,,996.7,
2020-07-09 00:00:00,36.2,31.9,41.8,0,,,9.7,,996.9,
2020-07-10 00:00:00,37.7,32,47.8,,,,11.4,,995.7,
2020-07-11 00:00:00,36.8,32.9,43.4,,,,12.6,,995.2,
2020-07-12 00:00:00,37,31.9,42.9,0,,,10.4,,994.1,
2020-07-13 00:00:00,36.4,33,42.4,0,,,13.4,,994.2,
2020-07-14 00:00:00,37.1,33,44,,,,10.4,,996.9,
2020-07-15 00:00:00,38,33,43.6,,,,12.1,,996.6,
2020-07-16 00:00:00,36.1,32.5,40.6,,,,11.4,,995.3,
2020-07-17 00:00:00,37.2,34,43.4,,,,10.1,,995.5,
2020-07-18 00:00:00,36.2,31.7,41.6,0,,,9.4,,996.6,
2020-07-19 00:00:00,36.9,34.7,41,,,,11.5,,997.7,
2020-07-20 00:00:00,37.2,33.7,42.8,,,,9.4,,996.7,
2020-07-21 00:00:00,36.8,33.5,40.7,,,,11.9,,994.5,
2020-07-22 00:00:00,37,33.9,40.7,,,,19.2,,995.9,
2020-07-23 00:00:00,35.8,34,38.6,0,,,19.3,,998.7,
2020-07-24 00:00:00,35.5,33,39,,,,14.4,,999.6,
2020-07-25 00:00:00,36.2,33.5,39,,,,15.4,,1000.7,
2020-07-26 00:00:00,36.6,34,40.3,,,,12.6,,1002.1,
2020-07-27 00:00:00,36.8,33.5,44.3,,,,9,,1000.7,
2020-07-28 00:00:00,36.2,34,40,,,,14.8,,999.9,
2020-07-29 00:00:00,37.7,33.6,43.9,0,,,9.2,,999.1,
2020-07-30 00:00:00,37.9,35,46.3,,,,10.7,,997.2,
2020-07-31 00:00:00,36.4,33.8,41.3,,,,11.9,,996.3,
2020-08-01 00:00:00,36.9,34,43,,,,12.8,,996,
2020-08-02 00:00:00,37.4,33,44.4,0,,,12.2,,996.9,
2020-08-03 00:00:00,38.9,33.4,45.6,0,,,11.6,,995.5,
2020-08-04 00:00:00,40.4,35.5,47.3,0,,,14.6,,993.3,
2020-08-05 00:00:00,39.8,35,46.3,,,,18.2,,993.2,
2020-08-06 00:00:00,39.8,35.6,44.2,,,,28.3,,994.7,
2020-08-07 00:00:00,40.1,35,45.1,0,,,19.2,,994.5,
2020-08-08 00:00:00,39.8,35.5,47,0,,,9.3,,993.7,
2020-08-09 00:00:00,39.8,36,47.8,,,,11.1,,995.1,
2020-08-10 00:00:00,39.4,37,44.1,0,,,22.5,,996.6,
2020-08-11 00:00:00,37.6,35,42.4,0,,,22.5,,997.8,
2020-08-12 00:00:00,37.2,33.9,40.4,0,,,18.9,,998.4,
2020-08-13 00:00:00,39.2,34,45,0,,,14.8,,996.8,
2020-08-14 00:00:00,39.1,35.8,44.5,,,,18,,993.8,
2020-08-15 00:00:00,38,35,43.4,,,,18.1,,993.9,
2020-08-16 00:00:00,37.7,33.5,44.1,,,,18.1,,995.7,
2020-08-17 00:00:00,38.7,33,44.5,0,,,18.6,,995.8,
2020-08-18 00:00:00,35.9,33,41.1,0,,,17.1,,995.4,
2020-08-19 00:00:00,34.3,31.4,38.3,,,,12.5,,996.4,
2020-08-20 00:00:00,36.9,31.3,43.6,,,,15.4,,996.9,
2020-08-21 00:00:00,38.4,33.8,44,,,,16.3,,997.3,
2020-08-22 00:00:00,35.7,32,41.5,0,,,10.9,,997.7,
2020-08-23 00:00:00,34.1,31.7,37.6,0,,,11.3,,997.2,
2020-08-24 00:00:00,34.7,32,37.5,0,,,11.3,,997.8,
2020-08-25 00:00:00,37.6,33.4,43.3,,,,20.3,,999.3,
2020-08-26 00:00:00,35.2,31.7,39.3,,,,12.4,,1000,
2020-08-27 00:00:00,34.4,30.4,40.8,0,,,12.2,,999.8,
2020-08-28 00:00:00,34.6,31,38.5,0,,,12.6,,999,
2020-08-29 00:00:00,36.2,33.6,41,,,,12.1,,1000.1,
2020-08-30 00:00:00,36.6,32,41.7,,,,7.9,,1000.3,
2020-08-31 00:00:00,35.3,33,39,0,,,10.8,,1001.2,
2020-09-01 00:00:00,35.5,32.4,39.5,,,,13,,1003.2,
2020-09-02 00:00:00,35.5,32,41.1,,,,11,,1006,
2020-09-03 00:00:00,35.2,31,42.5,,,,8.3,,1006.3,
2020-09-04 00:00:00,35.2,31.8,40.4,,,,12.3,,1004.8,
2020-09-05 00:00:00,34.9,31.9,39.6,,,,10.7,,1003.6,
2020-09-06 00:00:00,34.5,30.9,38.2,,,,10.4,,1003.8,
2020-09-07 00:00:00,34.5,30,39.8,,,,7.9,,1005.2,
2020-09-08 00:00:00,36,30,43,,,,8.7,,1005,
2020-09-09 00:00:00,36.8,32.3,44.9,,,,10.5,,1003.3,
2020-09-10 00:00:00,35,31.8,42.2,,,,11.1,,1002.5,
2020-09-11 00:00:00,34.8,29.8,42.8,,,,8.5,,1002.1,
2020-09-12 00:00:00,34.4,29.9,38.7,0,,,10.1,,1003.8,
2020-09-13 00:00:00,35.7,30.8,41.8,0,,,8.2,,1004.5,
2020-09-14 00:00:00,34.8,32,38,,,,8.9,,1004.1,
2020-09-15 00:00:00,34.5,30.6,39.4,,,,8.9,,1003.7,
2020-09-16 00:00:00,34.4,30.6,40,,,,10.4,,1004.4,
2020-09-17 00:00:00,34.3,29.3,40.1,,,,7.2,,1006,
2020-09-18 00:00:00,34.4,30.6,40.2,,,,8.6,,1005.7,
2020-09-19 00:00:00,34.7,29,41.2,,,,7.6,,1003.6,
2020-09-20 00:00:00,34.6,30.9,41,,,,9.2,,1002.8,
2020-09-21 00:00:00,33.8,30.9,38.3,,,,9.9,,1002.8,
2020-09-22 00:00:00,34.2,30,40,,,,10.2,,1003.7,
2020-09-23 00:00:00,34.6,29.6,40,,,,7.6,,1003.1,
2020-09-24 00:00:00,33.8,29.8,39.7,,,,8.6,,1004.4,
2020-09-25 00:00:00,34.2,30.6,40.1,,,,9.8,,1005.1,
2020-09-26 00:00:00,33.7,27,41.4,,,,8.6,,1003.8,
2020-09-27 00:00:00,34.3,28.8,42,,,,8.1,,1005.2,
2020-09-28 00:00:00,34.8,31,43,,,,9.2,,1005.4,
2020-09-29 00:00:00,33.9,30.9,37.8,,,,12.1,,1004.9,
2020-09-30 00:00:00,34.7,32,38,,,,13.4,,1004,
2020-10-01 00:00:00,35.9,31.9,42,,,,12.1,,1006,
2020-10-02 00:00:00,34.6,30.9,41.1,,,,11.3,,1008.8,
2020-10-03 00:00:00,33.4,30,38,,,,9.9,,1009,
2020-10-04 00:00:00,33.2,30,39.8,,,,8.4,,1008.8,
2020-10-05 00:00:00,33.7,30.6,38.9,,,,11.8,,1008.2,
2020-10-06 00:00:00,32.7,29.2,36,,,,9.7,,1007.8,
2020-10-07 00:00:00,33.8,29.9,38.2,,,,10.2,,1009.4,
2020-10-08 00:00:00,33,30,36.7,,,,18.3,,1010.4,
2020-10-09 00:00:00,33.4,30.8,38,,,,22,,1010.7,
2020-10-10 00:00:00,32.1,28,37.3,0,,,12.2,,1010.8,
2020-10-11 00:00:00,31.6,27,36.3,,,,6.7,,1010.5,
2020-10-12 00:00:00,30.1,26,34.4,0,,,8.2,,1009.8,
2020-10-13 00:00:00,29.7,27,33,0,,,9.5,,1009.2,
2020-10-14 00:00:00,31,26.4,34.3,,,,12.4,,1010.1,
2020-10-15 00:00:00,29.7,27,33.4,,,,10.9,,1010.9,
2020-10-16 00:00:00,30.6,26.5,34.7,,,,14.4,,1010.2,
2020-10-17 00:00:00,30.6,27,34.3,,,,12.8,,1010.8,
2020-10-18 00:00:00,30.5,27,34.1,,,,14,,1011.2,
2020-10-19 00:00:00,30.8,27.7,34.4,,,,17,,1011.3,
2020-10-20 00:00:00,30.2,27,35.9,,,,12.9,,1010.6,
2020-10-21 00:00:00,29.3,25,34,,,,11.3,,1012,
2020-10-22 00:00:00,28.8,25,34.4,0,,,11.5,,1011.6,
2020-10-23 00:00:00,28.5,22.7,34,,,,8.8,,1010.8,
2020-10-24 00:00:00,28.4,24.5,32.2,,,,7.4,,1012.1,
2020-10-25 00:00:00,28.7,24,32.4,,,,8.8,,1013,
2020-10-26 00:00:00,28.5,25.9,31.1,,,,8.2,,1014,
2020-10-27 00:00:00,28.5,25.7,31.1,,,,10,,1013.7,
2020-10-28 00:00:00,29.1,26,32.6,,,,12.1,,1014.2,
2020-10-29 00:00:00,28.3,25,32.4,,,,8.1,,1014.7,
2020-10-30 00:00:00,29.1,24.1,34.3,,,,8.7,,1015.2,
2020-10-31 00:00:00,28.7,25,33,,,,9.3,,1015.5,
2020-11-01 00:00:00,28.6,24.5,32.2,,,,9.7,,1016.6,
2020-11-02 00:00:00,28.3,23.2,33.2,0,,,9.5,,1017.5,
2020-11-03 00:00:00,28.4,23.5,34.2,,,,9.4,,1016.8,
2020-11-04 00:00:00,27.9,24,32,,,,7.1,,1014.4,
2020-11-05 00:00:00,27.3,24,31,,,,9.5,,1012.6,
2020-11-06 00:00:00,28.1,24.3,31.1,,,,12,,1014.3,
2020-11-07 00:00:00,28.9,27,32.6,,,,14.2,,1016,
2020-11-08 00:00:00,28.9,27,31.1,,,,10.9,,1016.5,
2020-11-09 00:00:00,28.2,25.6,31.2,,,,7.8,,1017.4,
2020-11-10 00:00:00,28,24.5,31.6,,,,6.8,,1015.2,
2020-11-11 00:00:00,27.6,23,31.7,0,,,6.4,,1014.7,
2020-11-12 00:00:00,27.9,24,31,,,,11.4,,1015.5,
2020-11-13 00:00:00,29.7,26,36.5,,,,13.4,,1014.5,
2020-11-14 00:00:00,27.1,24,30,,,,21.9,,1015.3,
2020-11-15 00:00:00,24.8,21.5,28.2,0,,,10,,1015.4,
2020-11-16 00:00:00,25.7,21.7,28.3,0,,,8.8,,1015.9,
2020-11-17 00:00:00,27.1,24.8,32,,,,10.3,,1015.8,
2020-11-18 00:00:00,26.2,24,29.5,,,,16.2,,1015.8,
2020-11-19 00:00:00,25.3,22.6,29.3,,,,16.1,,1016.5,
2020-11-20 00:00:00,25.7,22,28.9,,,,8.2,,1016.8,
2020-11-21 00:00:00,26.6,24.4,30.1,0,,,10.4,,1015.9,
2020-11-22 00:00:00,26.6,22.9,32.1,,,,13.6,,1015.3,
2020-11-23 00:00:00,24.3,22,28.1,,,,18.4,,1016.6,
2020-11-24 00:00:00,22.8,20.9,26.3,,,,18.5,,1015.9,
2020-11-25 00:00:00,23.2,19.2,28.3,0,,,10.1,,1016.5,
2020-11-26 00:00:00,24.8,20.7,28.2,0,,,10.5,,1016.7,
2020-11-27 00:00:00,26,23.3,28.1,,,,14.6,,1018.8,
2020-11-28 00:00:00,25.8,24,28.1,,,,12.8,,1018.3,
2020-11-29 00:00:00,25.1,23,27.6,,,,12,,1016.7,
2020-11-30 00:00:00,25.3,20.9,29,,,,7.7,,1016.9,
2020-12-01 00:00:00,25.4,23,28.3,0,,,12.4,,1016.6,
2020-12-02 00:00:00,24.9,22.6,28.1,0,,,7.5,,1017.4,
2020-12-03 00:00:00,25.1,21.6,28.2,,,,9.3,,1017.2,
2020-12-04 00:00:00,25.5,22.6,30,,,,14.8,,1015.6,
2020-12-05 00:00:00,25,22.9,30,0,,,12.7,,1014,
2020-12-06 00:00:00,25.2,21,31.8,0,,,18.6,,1012.4,
2020-12-07 00:00:00,21.7,18.5,25.4,,,,19.2,,1018.2,
2020-12-08 00:00:00,21.1,18.4,25.3,,,,18.2,,1019.9,
2020-12-09 00:00:00,21,18,25,,,,16.1,,1018.7,
2020-12-10 00:00:00,22.1,18,27,,,,12.4,,1017.8,
2020-12-11 00:00:00,22,18.4,27,,,,9.4,,1019.1,
2020-12-12 00:00:00,21.2,18.6,25,,,,14.8,,1019.1,
2020-12-13 00:00:00,20.3,17.4,23.3,,,,15,,1019.2,
2020-12-14 00:00:00,20.4,17.4,24,,,,11.7,,1019.2,
2020-12-15 00:00:00,20.5,16,25,,,,5.4,,1019.6,
2020-12-16 00:00:00,21.9,17.6,25.4,0,,,8.3,,1019.4,
2020-12-17 00:00:00,22.3,19,26.3,,,,10.2,,1019.1,
2020-12-18 00:00:00,22.2,19.4,26.2,,,,10,,1018.3,
2020-12-19 00:00:00,21.5,18,24.6,0,,,12.1,,1019.5,
2020-12-20 00:00:00,21.5,20,24,,,,18.4,,1021.4,
2020-12-21 00:00:00,20.7,18.2,25,0,,,15.7,,1021.2,
2020-12-22 00:00:00,20.4,17,25,0,,,15.9,,1020,
2020-12-23 00:00:00,19.8,16.7,24.5,,,,9.1,,1017.7,
2020-12-24 00:00:00,20.6,15.8,27.1,,,,7.6,,1015.1,
2020-12-25 00:00:00,20.7,19,24,,,,22.9,,1018.4,
2020-12-26 00:00:00,18.3,16,21.1,,,,18.3,,1021.2,
2020-12-27 00:00:00,20.4,16.6,24.5,,,,12.7,,1021.5,
2020-12-28 00:00:00,20.8,17.6,24.4,,,,8.7,,1020.8,
2020-12-29 00:00:00,20.3,18.5,24.7,0,,,13.2,,1019.9,
2020-12-30 00:00:00,20.1,17,24,,,,12,,1019,
2020-12-31 00:00:00,20.6,17.8,24.5,,,,6.5,,1018.2,
2021-01-01 00:00:00,21,18,25,,,,8.1,,1018,
2021-01-02 00:00:00,20.8,17.2,24.1,,,,8.6,,1019.3,
2021-01-03 00:00:00,20.9,18.4,25.2,,,,13.2,,1018.2,
2021-01-04 00:00:00,20.3,16.9,24.2,,,,8,,1017.6,
2021-01-05 00:00:00,20.7,18,24,,,,8.2,,1019.1,
2021-01-06 00:00:00,20.8,17.7,24.2,0,,,10,,1020.1,
2021-01-07 00:00:00,20.7,18,24,,,,12.5,,1019.9,
2021-01-08 00:00:00,20.1,16.5,23.6,0,,,11.8,,1020.3,
2021-01-09 00:00:00,19.6,16,23.3,0,,,9,,1020.5,
2021-01-10 00:00:00,19.3,15.6,22.6,,,,8.8,,1020.4,
